SubjID,CaudalMiddleFrontal.L,EntorhinalCortex.L,PostcentralGyrus.L,LateralFrontalTriangularis.L,SupramarginalGyrus.L,MiddleFILLING.L,Insula.L,LateralOrbitofrontal.L,LateralFrontalOrbitalis.L,MiddleTemporal.L,Pericalcarine.L,Parahippocampal.L,ParacentralGyrus.L,MedialOrbitofrontal.L,Cuneus.L,InferiorTemporal.L,RostralMiddleFrontal.L,RostralAnteriorCingulate.L,IsthmusCingulateGyrus.L,InferiorOccipitalCortex.L,LingualGyrus.L,SuperiorParietal.L,LateralFrontalOpercularis.L,FusiformGyrus.L,CaudalAnteriorCingulate.L,SuperiorFrontalGyrus.L,Precuneus.L,TransverseTemporal.L,PrecentralGyrus.L,InferiorParietal.L,PosteriorCingulate.L,SuperiorTemporal.L,CaudalMiddleFrontal.R,EntorhinalCortex.R,PostcentralGyrus.R,LateralFrontalTriangularis.R,SupramarginalGyrus.R,MiddleFILLING.R,Insula.R,LateralOrbitofrontal.R,LateralFrontalOrbitalis.R,MiddleTemporal.R,Pericalcarine.R,Parahippocampal.R,ParacentralGyrus.R,MedialOrbitofrontal.R,Cuneus.R,InferiorTemporal.R,RostralMiddleFrontal.R,RostralAnteriorCingulate.R,IsthmusCingulateGyrus.R,InferiorOccipitalCortex.R,LingualGyrus.R,SuperiorParietal.R,LateralFrontalOpercularis.R,FusiformGyrus.R,CaudalAnteriorCingulate.R,SuperiorFrontalGyrus.R,Precuneus.R,TransverseTemporal.R,PrecentralGyrus.R,InferiorParietal.R,PosteriorCingulate.R,SuperiorTemporal.R
0051281,3.4392,3.7192,3.1845,3.5061,3.5534,2.0329,3.6967,3.5303,3.6641,3.5841,2.9126,2.9214,3.3376,3.2371,3.0885,3.5751,3.4691,3.1063,3.2084,2.9832,3.0077,3.2905,3.4432,3.3181,2.8681,3.6793,3.462,3.5849,3.3232,3.3584,3.0488,3.7547,3.3413,3.6249,3.1045,3.516,3.5886,2.0129,3.5851,3.3606,3.533,3.7249,2.9103,2.9954,3.2978,3.1935,3.1974,3.7248,3.4013,3.202,3.082,3.2044,3.0599,3.3356,3.4953,3.5188,3.3876,3.6419,3.4424,3.5452,3.2505,3.5207,3.1264,3.7925
0051366,3.205,3.6585,2.8537,3.467,3.4123,1.948,3.5977,3.3717,3.4301,3.6193,3.0192,2.8897,3.1149,3.0755,3.051,3.6984,3.3286,2.9123,3.227,3.0204,3.0903,3.0723,3.4076,3.4967,2.4847,3.3782,3.3699,3.3548,3.238,3.3519,2.8518,3.5861,3.1879,3.8796,2.8345,3.3103,3.3766,2.0203,3.6702,3.2614,3.5376,3.8022,2.7817,3.0257,3.132,2.9297,2.9821,3.6988,3.274,2.6468,3.0616,3.1389,3.0852,3.0219,3.2649,3.4614,2.7497,3.2483,3.2148,3.4986,3.1072,3.3893,3.0803,3.7154
0050730,3.128,3.912,2.8754,3.3416,3.4283,2.1513,3.736,3.3079,3.4063,3.5534,2.7743,3.065,3.3259,3.1303,2.8117,3.5632,3.1944,3.209,3.4554,2.9888,2.9569,3.1632,3.3846,3.3321,2.8864,3.4057,3.6178,3.4655,3.1829,3.4733,3.1799,3.5822,3.2106,3.5665,2.9034,3.2725,3.42,2.0977,3.5252,3.0563,3.3018,3.6032,2.7843,3.0081,3.2334,3.2683,2.9051,3.7027,3.2729,3.221,3.3762,3.141,3.0134,3.2558,3.3991,3.5595,3.1719,3.4304,3.4331,3.5331,3.1975,3.3084,3.3411,3.7246
0050448,3.3331,4.4668,3.1051,3.5365,3.5783,2.1468,3.9972,3.5696,3.6134,3.8019,2.9837,3.163,3.4808,3.2215,3.059,3.9128,3.438,3.0506,3.5389,3.1236,3.0248,3.2386,3.5787,3.4648,2.8876,3.5957,3.5961,3.669,3.4248,3.3522,3.1861,3.8712,3.3258,4.0141,3.0277,3.4347,3.4593,2.0898,3.6585,3.4091,3.441,3.7784,2.9586,3.0391,3.2754,3.1553,3.0943,4.0788,3.4433,3.1626,3.461,3.0369,3.0202,3.1023,3.5119,3.6607,3.1673,3.5143,3.3261,3.3096,3.2516,3.4202,3.1256,3.652
0050475,3.1687,3.511,2.807,3.0167,3.0207,1.9338,3.3182,3.0866,3.3047,3.2952,2.5883,2.9075,3.0217,2.7223,2.658,3.213,2.9605,2.6667,3.0543,2.7966,2.7632,2.9527,3.1577,3.1681,2.7532,3.112,3.1187,3.011,3.0975,3.0361,2.9079,3.2753,3.2146,3.5954,2.7751,3.0497,3.1646,1.9007,3.3592,3.1167,3.253,3.3296,2.76,2.9764,3.1109,2.804,2.7482,3.4509,2.9657,2.7778,2.9734,2.9795,2.9952,2.9451,3.1144,3.3536,2.5466,3.1809,3.15,3.0744,3.0291,3.1382,2.8982,3.2426
0051235,3.5327,4.0459,3.095,3.4843,3.5126,1.9614,4.0826,3.4264,3.6388,3.8225,2.9801,3.0711,3.3006,3.0544,3.1529,3.8387,3.5073,3.0923,3.3401,3.1949,3.1723,3.3751,3.5762,3.4511,2.9896,3.6301,3.7305,3.5225,3.349,3.5089,3.2372,3.8582,3.405,4.099,2.8914,3.3604,3.5708,1.9454,3.8435,3.3244,3.6083,3.7034,3.1073,2.972,3.3959,3.2032,3.1352,3.7974,3.4252,3.0524,3.2513,3.1473,3.2693,3.3883,3.2419,3.5271,2.8233,3.6425,3.6246,3.4767,3.236,3.4593,3.1785,3.7429
0050499,3.1608,3.9838,2.9288,3.2988,3.3259,2.0173,3.7447,3.1944,3.3295,3.5883,2.7213,3.0157,3.2224,2.9022,2.8181,3.7058,3.1374,2.8062,3.3495,2.9942,2.9581,3.0607,3.3476,3.3529,2.7371,3.2834,3.4601,3.3048,3.1621,3.3035,3.0939,3.5668,3.4479,4.1868,3.0788,3.4849,3.5529,2.194,3.8472,3.3253,3.5084,3.9957,2.98,3.238,3.4315,3.1443,3.1025,4.1185,3.3373,3.0728,3.6395,3.2715,3.1264,3.2989,3.4902,3.5832,3.0139,3.4578,3.7443,3.7107,3.3212,3.5153,3.3926,3.9806
0051268,3.011,3.4184,2.7332,3.0961,3.1615,1.8677,3.4149,3.0585,3.1289,3.2784,2.473,2.5716,3.0736,2.7556,2.7262,3.1416,2.9324,2.6241,3.0889,2.7802,2.6273,2.9374,3.1987,3.0597,2.6578,3.1223,3.2019,3.0459,3.0009,3.0146,2.9893,3.267,3.1392,3.5881,2.7858,3.2506,3.1693,1.9415,3.4812,3.0801,3.4065,3.5322,2.6175,2.7256,2.9633,2.7846,2.7614,3.5432,3.0518,2.5263,3.1993,2.8928,2.8374,3.0595,3.3132,3.247,2.6415,3.0864,3.275,3.2174,3.1069,3.158,3.1327,3.3801
0050217,3.232,3.7546,3.0066,3.1093,3.4015,1.9604,3.6626,3.5122,3.1902,3.6953,3.009,2.937,3.3985,3.327,3.0318,3.7145,3.3181,3.5438,3.1774,3.0472,3.1177,3.1333,3.3387,3.358,3.0217,3.6429,3.6642,3.3549,3.1543,3.1944,3.0295,3.6965,3.2885,3.6824,3.0005,3.3164,3.4094,1.9845,3.7292,3.4344,3.2552,3.6645,3.0151,2.8968,3.3091,3.4338,2.9563,3.6941,3.4371,3.4426,3.0104,3.0974,3.2745,3.1099,3.4435,3.5528,3.1519,3.5783,3.489,3.3083,3.2149,3.5115,3.1004,3.6014
0050198,3.3377,3.722,3.01,3.5282,3.6327,2.0445,3.7981,3.3955,3.4919,3.6206,2.7394,3.0066,3.3211,3.4411,3.0262,3.4709,3.4874,3.5269,3.3006,3.1254,3.2535,3.2592,3.66,3.4978,3.1953,3.6136,3.5859,3.5748,3.1888,3.366,3.1765,3.5858,3.2866,3.4281,2.729,3.2591,3.3795,1.9113,3.7705,3.2254,3.3148,3.5658,2.7224,2.8769,3.1556,3.1547,2.8228,3.3392,3.2443,3.0278,3.0046,2.8922,3.0583,3.0013,3.3264,3.4308,2.5451,3.3767,3.2489,3.2506,3.0555,3.3021,2.8971,3.521
0050245,3.3161,3.849,3.0896,3.3857,3.4261,2.0654,3.7895,3.1651,3.5222,3.5709,2.523,2.8095,3.2396,2.94,2.8205,3.6672,3.2319,3.1178,3.2247,2.9378,2.8018,2.9242,3.3056,3.3274,3.1021,3.4576,3.3715,3.5187,3.2438,3.239,3.1014,3.7484,3.4296,3.7482,3.0581,3.3906,3.4609,2.0014,3.8432,3.145,3.4733,3.7359,2.521,2.8602,3.1472,3.0183,2.7849,3.652,3.2845,3.1864,3.2748,2.8923,2.8791,3.0736,3.4237,3.4315,3.1539,3.4641,3.38,3.6673,3.2189,3.3423,3.2921,3.843
0051344,3.3985,3.9013,2.9843,3.4904,3.4219,2.0104,3.837,3.4035,3.6207,3.5448,2.8854,2.9514,3.1313,3.1807,3.0859,3.6141,3.4253,3.4052,3.1271,3.0875,3.0315,3.2033,3.499,3.3451,3.1741,3.4633,3.3126,3.306,3.2166,3.292,3.1079,3.5991,3.4295,3.9245,2.9822,3.6499,3.4181,1.9812,3.9109,3.5301,3.7579,3.7407,3.1066,2.9793,3.165,3.2545,3.1426,3.6193,3.5432,3.041,3.1463,3.1521,3.1833,3.1838,3.5846,3.3669,2.8901,3.5441,3.4433,3.5206,3.2118,3.3668,3.1398,3.6697
0051338,3.2354,3.7005,2.8392,3.4345,3.454,2.051,3.8019,3.2903,3.5512,3.5529,2.7282,3.0469,3.1341,3.0385,2.8323,3.644,3.2825,2.8998,3.1687,3.0629,2.9144,3.0679,3.3752,3.4097,3.0123,3.3925,3.4554,3.347,3.116,3.3206,3.153,3.6119,3.1587,3.4459,2.7718,3.2285,3.268,1.9418,3.5786,3.0744,3.33,3.5789,2.6845,2.8513,3.013,2.9524,2.8001,3.5012,3.1423,2.7407,2.9122,3.1196,2.9398,2.9329,3.2276,3.3467,2.7036,3.2661,3.1941,3.2697,3.0384,3.221,2.9591,3.4762
0050352,3.3502,3.1416,2.9117,3.3521,3.2217,1.9551,3.5971,3.2745,3.4742,3.3825,2.9762,2.7028,3.2491,3.2075,3.0523,3.4058,3.3895,3.2416,3.5582,3.0623,3.0139,2.9198,3.1472,3.167,3.3012,3.5313,3.6626,3.3509,3.0967,3.2077,3.5603,3.4408,3.4428,3.4383,3.1512,3.3805,3.3897,2.2682,3.8366,3.2775,3.3339,3.66,2.8636,2.8879,3.122,3.3281,2.9771,3.5565,3.4953,3.4168,3.46,3.0247,2.9029,3.0438,3.7329,3.235,3.1611,3.4714,3.4597,3.6121,3.337,3.4648,3.5111,3.5919
0051171,3.1332,4.1799,2.745,3.3211,3.5425,2.1984,4.0585,3.5796,3.706,3.6665,3.1115,3.2536,3.4095,3.4635,3.2026,3.8733,3.082,3.5062,3.7626,3.1292,3.3847,3.1903,3.4148,3.6743,3.1842,3.5391,3.7058,3.4098,3.1645,3.4349,3.5792,3.5358,3.5215,4.3869,2.9458,3.6881,3.3579,2.1287,4.3045,3.784,4.0538,3.6639,3.0189,3.1857,3.4987,3.5139,3.0125,3.561,3.5799,3.8127,3.2974,2.9309,3.3059,3.133,3.648,3.5639,3.7578,3.8054,3.613,3.6939,3.3591,3.3888,3.5658,3.8541
0051363,3.1333,3.7235,2.8876,3.2695,3.289,1.9477,3.7496,3.2077,3.4483,3.4137,2.7638,2.8172,3.1231,2.7518,2.8167,3.3031,3.158,2.6563,3.0153,2.9321,2.8721,2.9027,3.3804,3.1949,2.7994,3.2511,3.1532,3.2529,3.0253,3.1877,2.8542,3.6017,3.0986,3.6513,2.7879,3.3465,3.2148,1.952,3.7088,3.1948,3.4896,3.5364,2.8858,2.8596,3.1407,2.8823,2.9477,3.5167,3.2371,2.6727,2.9976,3.0628,2.9659,3.0312,3.3085,3.4242,2.5538,3.2727,3.2291,3.2328,2.9428,3.2013,2.9435,3.5729
0050686,3.0088,3.51,2.7793,3.1598,3.0298,2.0167,3.4674,3.2814,3.479,3.3349,2.5023,2.8315,2.9652,2.8469,2.7408,3.1681,3.061,2.6178,3.1054,2.575,2.7031,2.9441,3.1515,3.0865,2.6341,3.209,3.1269,3.1467,3.0015,3.0992,3.1073,3.2616,2.6563,3.0473,2.4544,2.6715,2.5955,1.6792,3.0443,2.292,2.6505,2.8131,2.245,2.499,2.552,2.4418,2.3218,2.8485,2.5522,2.4648,2.7118,2.3255,2.3435,2.361,2.743,2.7588,2.4739,2.7592,2.6533,2.8392,2.6662,2.5556,2.7338,2.9203
0051132,3.3472,4.0358,3.1092,3.2742,3.3446,2.0442,3.7443,3.3126,3.4729,3.6569,2.7311,3.1832,3.4596,3.0858,2.8869,3.8086,3.2042,3.1425,3.1745,3.1738,2.9719,3.1182,3.3211,3.5489,3.1605,3.4935,3.4307,3.3106,3.2361,3.4456,3.3806,3.5937,3.2822,4.1361,3.0843,3.2843,3.3619,2.0936,3.7962,3.4143,3.5484,3.6932,2.7954,3.043,3.2321,3.1329,2.8921,3.7785,3.2975,3.1006,3.2743,3.1235,3.0688,2.9221,3.3271,3.5296,2.9932,3.5127,3.3401,3.4308,3.1897,3.301,3.1989,3.6836
0051148,3.2543,3.1137,2.6207,3.2532,3.2637,1.8449,3.1169,3.1622,3.2517,3.3277,2.5293,2.5873,2.9472,2.9443,2.5053,3.2462,3.1796,2.7622,2.9478,2.8297,2.7246,2.8589,3.2304,3.0691,2.6918,3.3334,3.0592,3.0754,3.0012,3.1016,2.9427,3.3581,3.1305,3.3273,2.4817,3.2331,3.118,1.7427,3.334,3.127,3.5598,3.3845,2.5502,2.6406,2.8416,2.8493,2.5586,3.2797,3.0486,2.8098,2.7766,2.7931,2.7695,2.8362,3.2917,3.118,2.6422,3.2678,3.1161,3.1004,2.8445,3.0142,2.8823,3.2701
0050800,3.3157,4.1004,3.1674,3.4578,3.6137,2.297,3.9258,3.7511,3.7724,3.6402,3.0724,3.0994,3.3572,3.217,3.0698,3.7417,3.4883,3.3427,3.7904,3.3064,3.3544,3.1531,3.3192,3.7069,3.03,3.5732,3.6399,3.5448,3.2718,3.4901,3.5487,3.6062,3.5014,3.773,3.0332,3.7083,3.5109,2.1543,3.7441,3.5232,3.8036,3.7654,2.8521,2.9459,3.3737,3.3125,2.858,3.8208,3.6192,3.2147,3.5711,3.0895,3.1181,3.0909,3.6663,3.7731,3.0606,3.7428,3.5592,3.5198,3.3347,3.4629,3.4652,3.8059
0050207,3.6678,3.9082,3.279,3.6251,3.5124,2.0936,4.0447,3.6681,3.6136,4.0152,2.9676,3.2756,3.1537,4.0891,3.1186,3.8777,3.7374,3.9325,3.4551,3.4797,3.322,3.1844,3.5765,3.6028,3.1792,3.8748,3.7822,3.7387,3.194,3.5374,3.2063,3.783,3.3078,3.8325,3.3066,3.2275,3.4576,2.0288,4.0213,3.8034,3.4791,3.9307,3.1803,3.2446,3.2134,3.9261,3.2165,3.7437,3.684,3.7892,3.3953,3.4949,3.3645,3.1964,3.4159,3.6076,2.8115,3.7772,3.6218,3.4017,3.3735,3.6404,3.0152,3.8015
0050495,3.5309,3.9714,3.1284,3.5311,3.5118,2.0439,3.8406,3.3025,3.5162,3.6282,2.8215,2.9465,3.3534,3.0568,3.0677,3.7571,3.2597,2.9006,3.2243,3.0458,3.0254,3.435,3.5489,3.3951,2.7191,3.464,3.4584,3.5203,3.4675,3.4569,3.0508,3.6173,3.3366,3.8814,2.8681,3.2709,3.2916,1.9551,3.606,3.0485,3.2914,3.6161,2.6891,2.8664,3.1147,2.8665,2.8692,3.6825,3.1252,2.7124,3.03,3.0164,2.9386,3.1926,3.3155,3.4528,2.5853,3.2442,3.3472,3.3536,3.1994,3.369,3.0901,3.5399
0050167,3.6089,3.8028,3.1166,3.408,3.7009,2.1049,3.9018,3.5528,3.5266,3.8217,2.9876,2.8885,3.4761,3.2793,3.1068,3.823,3.4952,3.3644,3.7117,3.0672,3.1755,3.3093,3.4707,3.4946,3.5341,3.648,3.6486,3.4241,3.2981,3.5528,3.4972,3.702,3.4086,4.0686,3.0847,3.4287,3.6658,2.109,3.81,3.425,3.6242,3.805,3.0974,3.0051,3.4168,3.2453,3.1526,3.8361,3.483,3.3143,3.4947,3.224,3.1175,3.3191,3.5451,3.4737,3.1256,3.6375,3.5195,3.4551,3.3125,3.5843,3.2334,3.7186
0051072,3.1658,3.4233,2.7988,3.1563,3.3484,1.8968,3.4931,3.1218,3.1765,3.4779,2.3703,2.5917,2.9103,2.964,2.5326,3.3301,3.2329,2.822,3.0194,2.6873,2.6627,3.0243,3.146,3.1239,2.7978,3.3657,3.2824,3.2054,3.0449,3.2052,2.9805,3.4053,3.045,3.2518,2.6202,2.9631,3.139,1.783,3.1876,2.8929,2.9209,3.2153,2.3004,2.3984,3.0909,2.8479,2.3877,3.0854,2.9536,2.7852,2.749,2.7515,2.6105,2.811,3.0707,2.9182,2.7729,3.1545,2.9854,3.1173,2.9565,3.0229,2.9054,3.2664
0051462,3.8253,3.9843,3.2805,3.2567,3.7037,1.9989,3.4971,3.518,3.3262,3.7565,2.9425,3.0156,3.2513,3.3439,3.0302,4.0698,3.2834,3.3422,3.1815,3.3908,3.2726,3.2007,3.579,3.5488,3.3341,3.6651,3.4158,3.5418,3.4271,3.4112,3.0972,3.8435,3.496,3.9128,3.2334,3.4943,3.5005,1.9,3.6012,3.3712,3.524,3.8181,3.0279,2.9206,3.1094,3.2355,2.9918,3.8116,3.4431,3.0533,2.9834,3.2352,3.1141,3.0536,3.6236,3.3385,2.9091,3.4568,3.2373,3.4828,3.3434,3.3984,3.0384,3.8056
0051064,3.4778,3.2667,2.9177,3.5073,3.3677,1.7806,3.2155,3.3246,3.5366,3.4243,2.701,2.5972,3.2197,2.9435,2.9081,3.2507,3.4542,2.6621,3.0217,2.8254,2.8318,3.0259,3.1917,2.9866,2.4038,3.4587,3.1851,3.2644,3.0844,3.1808,2.7836,3.2613,3.655,3.3116,3.0564,3.5218,3.4178,1.7184,3.233,3.443,3.3914,3.713,3.2288,2.5835,3.4115,3.2343,3.1499,3.7032,3.6477,2.6935,2.9189,3.0069,3.098,3.22,3.3279,3.339,2.5425,3.7444,3.4208,3.4247,3.2413,3.423,2.8249,3.5098
0050754,3.0668,3.8583,2.9223,3.0778,3.2078,2.0157,3.7181,3.6121,3.396,3.6386,2.7429,3.1448,3.146,3.2207,2.9736,3.6698,3.1185,2.9418,3.308,3.0181,2.899,3.1318,3.1758,3.5611,2.7754,3.2948,3.4977,3.4119,3.0493,3.3773,3.2194,3.5538,3.2214,3.8744,2.8331,3.2547,3.3006,2.0091,3.7643,3.3454,3.3716,3.6777,2.8741,3.0741,3.1019,3.3291,2.8681,3.7294,3.3034,3.3952,3.2485,3.0553,3.0893,3.0486,3.3863,3.543,3.1068,3.4701,3.4748,3.3949,3.0196,3.3521,3.1387,3.6296
0050426,3.27,3.3109,2.9889,3.5014,3.461,2.0421,3.3505,3.3424,3.7509,3.7709,2.5688,2.7166,2.9707,3.4037,2.7162,3.6191,3.6409,3.2581,3.6331,2.8516,2.993,3.2372,3.4371,3.342,3.0755,3.541,3.6664,3.1409,3.1179,3.1444,3.3738,3.4136,3.548,3.6428,2.8835,3.5471,3.363,2.0233,3.6865,3.3691,3.5041,3.7326,2.7462,2.8023,3.1229,3.4131,2.8447,3.6189,3.467,3.5477,3.6267,2.8999,3.0376,3.2181,3.3544,3.3242,3.4862,3.5169,3.7867,3.2272,3.1063,3.2752,3.4418,3.5276
0051065,3.4891,3.1253,2.9491,3.6277,3.2075,1.723,2.8887,3.261,3.4195,3.3161,2.6588,2.5148,3.2789,2.9479,2.7359,3.3273,3.4305,2.7295,2.7538,2.7824,2.8184,3.1301,3.4136,3.0185,2.531,3.3418,3.1982,3.0498,3.2047,3.1659,2.5648,3.219,3.433,3.0995,2.9716,3.5177,3.2197,1.7336,2.8073,3.2454,3.5251,3.4029,2.878,2.5003,3.3039,3.0748,3.0653,3.4178,3.4447,2.7264,2.6589,2.826,2.9046,3.2427,3.2775,3.1604,2.6167,3.525,3.2063,3.2614,3.2737,3.2746,2.7165,3.2881
0051258,3.1785,3.3096,2.8322,3.356,3.204,1.8894,3.4451,3.3115,3.4875,3.393,2.7344,2.6126,2.909,3.0459,2.8897,3.1448,3.3256,2.9709,2.863,2.7745,2.9072,2.9751,3.4026,2.8605,2.7168,3.2368,3.0655,3.082,2.9887,3.1328,2.6742,3.3746,2.8392,3.4062,2.5791,2.7929,2.8106,1.7835,3.1138,2.9456,2.9847,3.3177,2.8639,2.6187,2.8985,2.8387,2.7799,3.1483,2.8356,2.6217,2.7806,2.855,2.9073,2.8741,2.7257,2.9736,2.7206,3.0531,2.9784,2.9837,2.7596,2.9876,2.8934,3.1137
0051199,2.7304,2.9045,2.9997,3.0498,3.4009,1.8582,3.3597,2.8919,3.199,3.595,3.365,2.9298,2.8325,2.6613,3.5282,3.6204,2.8482,2.5489,3.6791,3.4896,3.4649,3.4245,2.9787,3.5929,2.2442,2.5978,3.8171,3.3012,2.8881,3.776,2.7192,3.2366,2.644,2.6329,2.7473,2.6841,3.0234,1.6124,3.0316,2.7414,2.6148,3.3952,3.3545,2.6873,2.7079,2.9104,3.4458,3.4162,2.784,2.5733,3.4008,3.2958,3.4914,3.2819,2.7384,3.5412,2.2559,2.7917,3.807,2.9582,2.6424,3.5693,2.4826,3.0977
0051465,2.952,3.837,2.9023,3.1402,3.3234,2.0684,3.846,3.4021,3.1264,3.607,2.6827,2.8651,3.0643,3.5196,2.7386,3.6568,3.2331,3.6785,3.1309,2.9581,2.895,2.9604,3.2509,3.2264,3.4196,3.3176,3.2133,3.5489,3.0275,3.2546,3.2338,3.6684,3.2655,3.9254,2.9938,3.4113,3.4257,1.9901,4.0005,3.423,3.4188,3.8024,2.6665,2.8831,3.2498,3.4059,2.8142,3.605,3.3615,3.3602,3.2261,2.9183,3.0212,2.9875,3.5049,3.2435,3.0883,3.4246,3.3495,3.502,3.1122,3.2543,3.1101,3.8746
0051181,3.8653,3.2111,3.4946,3.704,3.5685,2.2937,4.0331,3.5799,3.6332,3.3661,3.3216,3.1312,3.8295,3.4024,3.4229,3.4059,3.6618,3.8283,4.2431,3.3206,3.4811,3.3809,3.5304,3.5548,3.5356,4.0044,4.2962,3.6252,3.3163,3.4522,3.9215,3.5176,3.5793,3.3783,3.057,3.6664,3.3858,2.3467,4.0754,3.6483,3.7538,3.0272,3.1327,2.982,3.7806,3.5039,3.326,2.8799,3.7142,3.7142,4.0798,3.2197,3.3169,3.5777,3.6434,3.2227,3.8905,4.2336,4.2077,3.3773,3.2458,3.3424,4.2665,3.3266
0050736,3.025,3.4699,2.8443,3.1751,3.1131,2.0274,3.6717,3.5389,3.4198,3.4758,2.8524,2.8154,3.232,3.1911,2.8332,3.406,3.086,2.9976,3.2495,2.9975,3.0947,3.0121,3.1921,3.2485,2.72,3.2235,3.2827,3.2316,3.0385,3.1385,3.0632,3.5456,3.2737,3.4654,2.8847,3.3783,3.2768,1.9084,3.4893,3.1241,3.3568,3.4528,2.9324,3.0424,3.1416,3.1872,3.0415,3.4873,3.1883,3.1205,3.0022,3.0264,3.1238,2.9887,3.3895,3.4642,3.0435,3.3141,3.2633,3.3476,3.1661,3.2986,2.9425,3.5242
0050559,3.3571,3.4838,3.0463,3.154,3.2446,1.9759,3.3388,3.4896,3.2882,3.2346,2.9201,2.8949,3.3142,3.1347,2.8997,3.3078,3.2063,3.173,3.0059,3.0791,3.0491,3.1251,3.1224,3.187,3.1064,3.4403,3.3045,3.283,3.1949,3.2032,2.9725,3.3878,3.372,3.4083,3.0113,3.334,3.1788,1.9104,3.2241,3.4201,3.6133,3.4236,2.93,2.9925,3.1981,3.3378,3.098,3.5212,3.3198,3.1329,3.0359,3.1692,3.0273,3.1843,3.3401,3.1999,3.0412,3.493,3.407,3.2411,3.2075,3.3373,3.023,3.4751
0050051,3.567,3.8482,3.0094,3.5867,3.5044,1.9763,3.3844,3.6502,3.6418,3.8337,2.7991,2.8916,3.3814,3.3333,2.876,3.7941,3.5714,2.9866,3.5352,3.0092,3.1135,3.2171,3.6717,3.4672,3.014,3.7497,3.6042,3.4158,3.354,3.4421,3.3525,3.6911,3.549,3.8019,3.0549,3.7555,3.5812,1.902,3.6218,3.4389,3.7536,3.8267,2.7077,3.0121,3.5784,3.3658,2.9238,3.6696,3.6574,2.946,3.4116,3.021,3.0557,3.1794,3.6974,3.577,3.0622,3.8,3.5768,3.6654,3.3219,3.4049,3.3808,3.885
0051227,2.9788,3.2529,2.8112,3.1095,3.0924,1.7822,3.4381,3.026,3.2279,3.2195,2.7408,2.6227,3.13,2.7455,2.9445,3.2335,2.8883,2.7042,2.9867,3.0281,2.9204,2.8616,3.1241,3.2013,2.6957,3.0269,3.3294,3.1065,2.9599,3.0241,2.9439,3.2275,3.1167,3.4647,3.1406,3.0649,3.3868,1.9431,3.4397,3.1149,3.1296,3.5819,3.1795,2.8913,3.3237,2.8505,3.1965,3.5873,3.0511,2.9591,3.3359,3.3264,3.2434,3.1806,3.2061,3.4873,2.8889,3.1794,3.556,3.2614,3.1765,3.5089,3.0332,3.5583
0051116,3.2086,3.2234,2.862,3.1761,3.3085,1.8099,3.3709,3.3753,3.3714,3.4494,2.5718,2.763,3.0567,2.989,2.732,3.3005,3.2264,2.6208,2.9654,2.9683,2.8273,3.0887,3.1872,3.1434,2.5513,3.4413,3.3387,3.451,3.0093,3.3153,2.8506,3.6882,3.172,3.2686,2.7557,3.4148,3.2344,1.7647,3.2548,3.3001,3.4211,3.4663,2.8323,2.6805,2.9349,3.1434,2.7978,3.3262,3.3247,2.9563,2.7852,3.04,2.9537,2.9634,3.29,3.176,2.8711,3.4478,3.2349,3.2684,3.0216,3.2191,2.9032,3.4757
0051368,3.0333,3.3883,2.7603,3.0305,3.1217,1.9457,3.5267,3.0584,3.0988,3.4344,2.5153,2.7359,2.8572,2.8244,2.7914,3.3226,3.003,2.6812,3.2758,3.0109,2.6985,2.8251,3.05,3.2124,2.4999,3.0799,3.1545,3.2173,2.9168,3.0787,3.0154,3.421,3.1221,3.7107,2.8155,3.2397,3.1949,1.9333,3.5812,3.0473,3.3389,3.6687,2.7211,2.8786,2.9431,2.8812,2.9194,3.6377,3.078,2.695,2.9915,3.0884,2.8366,2.9985,3.2048,3.3625,2.6332,3.0817,3.2455,3.3849,3.0176,3.2777,3.0047,3.6261
0051210,3.4534,3.4891,3.1034,3.5046,3.493,1.9609,3.6653,3.2666,3.4183,3.4409,2.905,2.9114,3.2316,2.9501,2.9555,3.3313,3.3227,2.9397,3.3096,3.0667,3.043,3.2535,3.5763,3.2076,3.0096,3.4933,3.4846,3.3863,3.3233,3.2876,2.9991,3.5302,3.3835,3.3262,3.0261,3.3964,3.266,1.9438,3.5812,3.2128,3.3933,3.5869,3.0494,2.9357,3.1384,3.1044,3.0551,3.6455,3.3439,2.9742,3.2801,3.0669,3.1878,3.1398,3.3291,3.4556,3.0158,3.5065,3.4766,3.3178,3.2331,3.3991,3.1594,3.5079
0051571,3.1672,3.4701,2.4791,2.9997,3.1059,1.7691,3.1573,2.9535,3.3716,3.3185,2.0879,2.7196,2.5949,2.7212,2.235,3.2739,2.9355,2.7409,3.1021,2.2638,2.628,2.8239,3.1331,3.0263,2.7449,3.0893,3.1461,2.9125,2.6657,2.9405,2.8506,3.303,3.1351,3.2764,2.7317,2.9288,3.0108,1.7693,3.1867,2.9752,3.0785,3.3102,2.1918,2.6859,2.6405,2.7437,2.6092,3.2822,3.0382,2.7175,2.9122,2.4976,2.6206,2.8766,3.0655,3.0857,2.794,3.0813,3.1976,2.9454,2.8038,3.1091,2.8864,3.3182
