"vertex_name","lasso_coef","asym_him_coef","asym_mip_coef","mip_coef","him_coef"
"vertex859",0,0,0,0,0
"vertex860",0,0,0,0,0
"vertex861",0,0,0,0,0
"vertex862",0,0,0,0,0
"vertex863",0,0,0,0.148591690895934,0.148591690895934
"vertex864",0,0,0,0,0
"vertex865",0,0,0,0,0
"vertex866",0,0,0,0,0
"vertex867",0,0,0,0,0
"vertex868",0,0,0,0,0
"vertex869",0,0,0,0,0
"vertex870",0,0,0,0,0
"vertex871",0,0,0,0,0
"vertex872",0,0,0,0,0
"vertex873",0,0,0,0,0
"vertex874",0,0,0,0,0
"vertex875",0,0,0,0,0
"vertex876",0,0,0,0,0
"vertex877",0,0,0,0,0
"vertex878",0,0,0,0,0
"vertex879",0,0,0,0,0
"vertex880",0,0,0,0,0
"vertex881",0,0,0,0,0
"vertex882",0,0,0,0,0
"vertex883",0,0,0,0,0
"vertex884",0,0,0,0,0
"vertex885",0,0,0,-0.089753710582295,-0.089753710582295
"vertex886",0,0,0,0,0
"vertex887",0,0,0,0,0
"vertex888",0,0,0,0,0
"vertex889",0,0,0,0,0
"vertex890",0,0,0,0,0
"vertex891",0,0,0,0,0
"vertex892",0,0,0,0,0
"vertex893",0,0,0,0,0
"vertex894",0,0,0,0,0
"vertex895",0,0,0,0,0
"vertex896",0,0,0,0,0
"vertex897",0,0,0,0,0
"vertex898",0,0,0,0,0
"vertex899",0,0,0,0,0
"vertex900",0,0,0,0,0
"vertex901",0,0,0,0,0
"vertex902",0,0,0,0,0
"vertex903",0,0,0,0,0
"vertex904",0,0,0,0,0
"vertex905",0,0,0,0,0
"vertex906",0,0,0,0,0
"vertex907",0,0,0,0,0
"vertex908",0,0,0,0,0
"vertex909",0,0,0,0,0
"vertex910",0,0,0,0,0
"vertex911",0,0,0,0,0
"vertex912",0,0,0,0,0
"vertex913",0,0,0,0,0
"vertex914",0,0,0,0,0
"vertex915",0,0,0,0,0
"vertex916",0,0,0,0,0
"vertex917",0,0,0,0,0
"vertex918",0,0,0,0,0
"vertex919",0,0,0,0,0
"vertex920",0,0,0,0,0
"vertex921",0,0,0,0,0
"vertex922",0,0,0,0,0
"vertex923",0,0,0,0,0
"vertex924",0,0,0,0,0
"vertex925",0,0,0,0,0
"vertex926",0,0,0,0,0
"vertex927",0,0,0,0,0
"vertex928",0,0,0,0,0
"vertex929",0,0,0,0,0
"vertex930",0,0,0,0,0
"vertex931",0,0,0,0,0
"vertex932",0,0,0,0,0
"vertex933",0,0,0,0,0
"vertex934",0,0,0,0,0
"vertex935",0,0,0,0,0
"vertex936",0,0,0,0,0
"vertex937",0,0,0,0,0
"vertex938",0,0,0,0,0
"vertex939",0,0,0,0,0
"vertex940",0,0,0,0,0
"vertex941",0,0,0,0,0
"vertex942",0,0,0,0,0
"vertex943",0,0,0,0,0
"vertex944",0,0,0,0,0
"vertex945",0,0,0,0,0
"vertex946",0,0,0,0,0
"vertex947",0,0,0,0,0
"vertex948",0,0,0,0,0
"vertex949",0,0,0,0,0
"vertex950",0,0,0,0,0
"vertex951",0,0,0,0,0
"vertex952",0,0,0,0,0
"vertex953",0,0,-0.0956091969413119,0,0
"vertex954",0,0,0,0,0
"vertex955",0,0,0,0,0
"vertex956",0,0,0,0,0
"vertex957",0,0,0,0,0
"vertex958",0,0,0,0,0
"vertex959",0,0,0,0,0
"vertex960",0,0,0,0,0
"vertex961",0,0,0,0,0
"vertex962",0,0,0,0,0
"vertex963",0,0,0,0,0
"vertex964",0,0,0,0,0
"vertex965",0,0,0,0,0
"vertex966",0,0,0,0,0
"vertex967",0,0,0,0,0
"vertex968",0,0,0,0,0
"vertex969",0,0,0,0,0
"vertex970",0,0,0,0,0
"vertex971",0,0,0,0,0
"vertex972",0,0,0,0,0
"vertex973",0,0,0,0,0
"vertex974",0,0,0,0,0
"vertex975",0,0,0,0,0
"vertex976",0,0,0,0,0
"vertex977",0,0,0,0,0
"vertex978",0,0,0,0,0
"vertex979",0,0,0,0,0
"vertex980",0,0,0,0,0
"vertex981",0,0,0,0,0
"vertex982",0,0,0,0,0
"vertex983",0,0,0,0,0
"vertex984",0,0,0,0,0
"vertex985",0,0,0,0,0
"vertex986",0,0,0,0,0
"vertex987",0,0,0,0,0
"vertex988",0,0,0,0,0
"vertex989",0,0,0,0,0
"vertex990",0,0,0,0,0
"vertex991",0,0,0,0,0
"vertex992",0,0,0,0,0
"vertex993",0,0,0,0,0
"vertex994",0,0,0,0,0
"vertex995",0,0,0,0,0
"vertex996",0,0,0,0,0
"vertex997",0,0,0,0,0
"vertex998",0,0,0,0,0
"vertex999",0,0,0,0,0
"vertex1000",0,0,0,0,0
"vertex1001",0,0,0,0,0
"vertex1002",0,0,0,0,0
"vertex1003",0,0,0,0,0
"vertex1004",0,0,0,0,0
"vertex1005",0,0,0,0,0
"vertex1006",0,0,0,0,0
"vertex1007",0,0,0,0,0
"vertex1008",0,0,0,0,0
"vertex1009",0,0,0,0,0
"vertex1010",0,0,0,0,0
"vertex1011",0,0,0,0,0
"vertex1012",0,0,0,0,0
"vertex1013",0,0,0,0,0
"vertex1014",0,0,0,0,0
"vertex1015",0,0,0,0,0
"vertex1016",0,0,0,0,0
"vertex1017",0,0,0,0,0
"vertex1018",0,0,0,0,0
"vertex1019",0,0,0,0,0
"vertex1020",0,0,0,0,0
"vertex1021",0,0,0,0,0
"vertex1022",0,0,0,0,0
"vertex1023",0,0,0,0,0
"vertex1024",0,0,0,0,0
"vertex1025",0,0,0,0,0
"vertex1026",0,0,0,0,0
"vertex1027",0,0,0,0,0
"vertex1028",0,0,0,0,0
"vertex1029",0,0,0,0,0
"vertex1030",0,0,0,0,0
"vertex1031",0,0,0,0,0
"vertex1032",0,0,0,0,0
"vertex1033",0,0,0,0,0
"vertex1034",0,0,0,0,0
"vertex1035",0,0,0,0,0
"vertex1036",0,0,0,0,0
"vertex1037",0,0,0,0,0
"vertex1038",0,0,0,0,0
"vertex1039",0,0,0,0,0
"vertex1040",0,0,0,0,0
"vertex1041",0,0,0,0,0
"vertex1042",0,0,0,0,0
"vertex1043",0,0,0,0,0
"vertex1044",0,0,0,0,0
"vertex1045",0,0,0,0,0
"vertex1046",0,0,0,0,0
"vertex1047",0,0,0,0,0
"vertex1048",0,0,0,0,0
"vertex1049",0,0,0,0,0
"vertex1050",0,0,0,0,0
"vertex1051",0,0,0,0,0
"vertex1052",0,0,0,0,0
"vertex1053",0,0,0,0,0
"vertex1054",0,0,0,0,0
"vertex1055",0,0,0,0,0
"vertex1056",0,0,0,0,0
"vertex1057",0,0,0,0,0
"vertex1058",0,0,0,0,0
"vertex1059",0,0,0,0,0
"vertex1060",0,0,0,0,0
"vertex1061",0,0,0,0,0
"vertex1062",0,0,0,0,0
"vertex1063",0,0,0,0,0
"vertex1064",0,0,0,0,0
"vertex1065",0,0,0,0,0
"vertex1066",0,0,0,0,0
"vertex1067",0,0,0,0,0
"vertex1068",0,0,0,0,0
"vertex1069",0,0,0,0,0
"vertex1070",0,0,0,0,0
"vertex1071",0,0,0,0,0
"vertex1072",0,0,0,0,0
"vertex1073",0,0,0,0,0
"vertex1074",0,0,0,0,0
"vertex1075",0,0,0,0,0
"vertex1076",0,0,0,0,0
"vertex1077",0,0,0,0,0
"vertex1078",0,0,0,0,0
"vertex1079",0,0,0,0,0
"vertex1080",0,0,0,0,0
"vertex1081",0,0,0,0,0
"vertex1082",0,0,0,0,0
"vertex1083",0,0,0,0,0
"vertex1084",0,0,0,0,0
"vertex1085",0,0,0,0,0
"vertex1086",0,0,0,0,0
"vertex1087",0,0,0,0,0
"vertex1088",0,0,0,0,0
"vertex1089",0,0,0,0,0
"vertex1090",0,0,0,0,0
"vertex1091",0,0,0,0,0
"vertex1092",0,0,0,0,0
"vertex1093",0,0,0,0,0
"vertex1094",0,0,0,0,0
"vertex1095",0,0,0,0,0
"vertex1096",0,0,0,0,0
"vertex1097",0,0,0,0,0
"vertex1098",0,0,0,0,0
"vertex1099",0,0,0,0,0
"vertex1100",0,0,0,0,0
"vertex1101",0,0,0,0,0
"vertex1102",0,0,0,0,0
"vertex1103",0,0,0,0,0
"vertex1104",0,0,0,0,0
"vertex1105",0,0,0,0,0
"vertex1106",0,0,0,0,0
"vertex1107",0,0,0,0,0
"vertex1108",0,0,0,0,0
"vertex1109",0,0,0,0,0
"vertex1110",0,0,0,0,0
"vertex1111",0,0,0,0,0
"vertex1112",0,0,0,0,0
"vertex1113",0,0,0,0,0
"vertex1114",0,0,0,0,0
"vertex1115",0,0,0,0,0
"vertex1116",0,0,0,0,0
"vertex1117",0,0,0,0,0
"vertex1118",0,0,0,0,0
"vertex1119",0,0,0,0,0
"vertex1120",0,0,0,0,0
"vertex1121",0,0,0,0,0
"vertex1122",0,0,0,0,0
"vertex1123",0,0,0,0,0
"vertex1124",0,0,0,0,0
"vertex1125",0,0,0,0,0
"vertex1126",0,0,0,0,0
"vertex1127",0,0,0,0,0
"vertex1128",0,0,0,0,0
"vertex1129",0,0,0,0,0
"vertex1130",0,0,0,0,0
"vertex1131",0,0,0,0,0
"vertex1132",0,0,0,0,0
"vertex1133",0,0,0,0,0
"vertex1134",0,0,0,0,0
"vertex1135",0,0,0,0,0
"vertex1136",0,0,0,0,0
"vertex1137",0,0,0,0,0
"vertex1138",0,0,0,0,0
"vertex1139",0,0,0,0,0
"vertex1140",0,0,0,0,0
"vertex1141",0,0,0,0,0
"vertex1142",0,0,0,0,0
"vertex1143",0,0,0,0,0
"vertex1144",0,0,0,0,0
"vertex1145",0,0,0,0,0
"vertex1146",0,0,0,0,0
"vertex1147",0,0,0,0,0
"vertex1148",0,0,0,0,0
"vertex1149",0,0,0,0,0
"vertex1150",0,0,0,0,0
"vertex1151",0,0,0,0,0
"vertex1152",0,0,0,0,0
"vertex1153",0,0,0,0,0
"vertex1154",0,0,0,0,0
"vertex1155",0,0,0,0,0
"vertex1156",0,0,0,0,0
"vertex1157",0,0,0,0,0
"vertex1158",0,0,0,0,0
"vertex1159",0,0,0,0,0
"vertex1160",0,0,0,0,0
"vertex1161",0,0,0,0,0
"vertex1162",0,0,0,0,0
"vertex1163",0,0,0,0,0
"vertex1164",0,0,0,0,0
"vertex1165",0,0,0,0,0
"vertex1166",0,0,0,0,0
"vertex1167",0,0,0,0,0
"vertex1168",0,0,0,0,0
"vertex1169",0,0,0,0,0
"vertex1170",0,0,0,0,0
"vertex1171",0,0,0,0,0
"vertex1172",0,0,0,0,0
"vertex1173",0,0,0,0,0
"vertex1174",0,0,0,0,0
"vertex1175",0,0,0,0,0
"vertex1176",0,0,0,0,0
"vertex1177",0,0,0,0,0
"vertex1178",0,0,0,0,0
"vertex1179",0,0,0,0,0
"vertex1180",-0.19741930613567,0,-0.0773693307047378,0,0
"vertex1181",0,0,0,0,0
"vertex1182",0,0,0,0,0
"vertex1183",0,0,0,0,0
"vertex1184",0,0,0,0,0
"vertex1185",0,0,0,0,0
"vertex1186",0,0,0,0,0
"vertex1187",0,0,0,0,0
"vertex1188",0,0,0,0,0
"vertex1189",0,0,0,0,0
"vertex1190",0,0,0,0,0
"vertex1191",0,0,0,0,0
"vertex1192",0,0,0,0,0
"vertex1193",0,0,0,0,0
"vertex1194",0,0,0,0,0
"vertex1195",0,0,0,0,0
"vertex1196",0,0,0,0,0
"vertex1197",0,0,0,0,0
"vertex1198",0,0,0,0,0
"vertex1199",0,0,0,0,0
"vertex1200",0,0,0,0,0
"vertex1201",0,0,0,0,0
"vertex1202",0,0,0,0,0
"vertex1203",0,0,0,0,0
"vertex1204",0,0,0,0,0
"vertex1205",0,0,0,0,0
"vertex1206",0,0,0,0,0
"vertex1207",0,0,0,0,0
"vertex1208",0,0,0,0,0
"vertex1209",0,0,0,0,0
"vertex1210",0,0,0,0,0
"vertex1211",0,0,0,0,0
"vertex1212",0,0,0,0,0
"vertex1213",0,0,0,0,0
"vertex1214",0,0,0,0,0
"vertex1215",0,0,0,0,0
"vertex1216",0,0,0,0,0
"vertex1217",0,0,0,0,0
"vertex1218",0,0,0,0,0
"vertex1219",0,0,0,0,0
"vertex1220",0,0,0,0,0
"vertex1221",0,0,0,0,0
"vertex1222",0,0,0,0,0
"vertex1223",0,0,0,0,0
"vertex1224",0,0,0,0,0
"vertex1225",0,0,0,0,0
"vertex1226",0,0,0,0,0
"vertex1227",0,0,0,0,0
"vertex1228",0,0,0,0,0
"vertex1229",0,0,0,0,0
"vertex1230",0,0,0,0,0
"vertex1231",0,0,0,0,0
"vertex1232",0,0,0,0,0
"vertex1233",0,0,0,0,0
"vertex1234",0,0,0,0,0
"vertex1235",0,0,0,0,0
"vertex1236",0,0,0,0,0
"vertex1237",0,0,0,0,0
"vertex1238",0,0,0,0,0
"vertex1239",0,0,0,0,0
"vertex1240",0,0,0,0,0
"vertex1241",0,0,0,0,0
"vertex1242",0,0,0,0,0
"vertex1243",0,0,0,0,0
"vertex1244",0,0,0,0,0
"vertex1245",0,0,0,0,0
"vertex1246",0,0,0,0,0
"vertex1247",0,0,0,0,0
"vertex1248",0,0,0,0,0
"vertex1249",0,0,0,0,0
"vertex1250",0,0,0,0,0
"vertex1251",0,0,0,0,0
"vertex1252",0,0,-0.0855586813485636,0,0
"vertex1253",0,0,0,0,0
"vertex1254",0,0,0,0,0
"vertex1255",0,0,0,0,0
"vertex1256",0,0,0,0,0
"vertex1257",0,0,0,0,0
"vertex1258",0,0,0,0,0
"vertex1259",0,0,0,0,0
"vertex1260",0,0,0,0,0
"vertex1261",0,0,0,0,0
"vertex1262",0,0,0,0,0
"vertex1263",0,0,0,0,0
"vertex1264",0,0,0,0,0
"vertex1265",0,0,0,0,0
"vertex1266",0,0,0,0,0
"vertex1267",0,0,0,0,0
"vertex1268",0,0,0,0,0
"vertex1269",0,0,0,0,0
"vertex1270",0,0,0,0,0
"vertex1271",0,0,0,0,0
"vertex1272",0,0,0,0,0
"vertex1273",0,0,0,0,0
"vertex1274",0,0,0,0,0
"vertex1275",0,0,0,0,0
"vertex1276",0,0,0,0,0
"vertex1277",0,0,0,0,0
"vertex1278",0,0,0,0,0
"vertex1279",0,0,0,0,0
"vertex1280",0,0,0,0,0
"vertex1281",0,0,0,0,0
"vertex1282",0,0,0,0,0
"vertex1283",0,0,0,0,0
"vertex1284",0,0,0,0,0
"vertex1285",0,0,0,0,0
"vertex1286",0,0,0,0,0
"vertex1287",0,0,0,0,0
"vertex1288",0,0,0,0,0
"vertex1289",0,0,0,0,0
"vertex1290",0,0,0,0,0
"vertex1291",0,0,0,0,0
"vertex1292",0,0,0,0,0
"vertex1293",0,0,0,0,0
"vertex1294",0,0,0,0,0
"vertex1295",0,0,0,0,0
"vertex1296",0,0,0,0,0
"vertex1297",0,0,0,0,0
"vertex1298",0,0,0,0,0
"vertex1299",0,0,0,0,0
"vertex1300",0,0,0,0,0
"vertex1301",0,0,0,0,0
"vertex1302",0,0,0,0,0
"vertex1303",0,0,0,0,0
"vertex1304",0,0,0,0,0
"vertex1305",0,0,0,0,0
"vertex1306",0,0,0,0,0
"vertex1307",0,0,0,0,0
"vertex1308",0,0,0,0,0
"vertex1309",0,0,0,0,0
"vertex1310",0,0,0,0,0
"vertex1311",0,0,0,0,0
"vertex1312",0,0,0,0,0
"vertex1313",0,0,0,0,0
"vertex1314",0,0,0,0,0
"vertex1315",0,0,0,0,0
"vertex1316",0,0,0,0,0
"vertex1317",0,0,0,0,0
"vertex1318",0,0,0,0,0
"vertex1319",0,0,0,0,0
"vertex1320",0,0,0,0,0
"vertex1321",0,0,0,0,0
"vertex1322",0,0,0,0,0
"vertex1323",0,0,0,0,0
"vertex1324",0,0,0,0,0
"vertex1325",0,0,0,0,0
"vertex1326",0,0,0,0,0
"vertex1327",0,0,0,0,0
"vertex1328",0,0,0,0,0
"vertex1329",0,0,0,0,0
"vertex1330",0,0,0,0,0
"vertex1331",0,0,0,0,0
"vertex1332",0,0,0,0,0
"vertex1333",0,0,0,0,0
"vertex1334",0,0,0,0,0
"vertex1335",0,0,0,0,0
"vertex1336",0,0,0,0,0
"vertex1337",0,0,0,0,0
"vertex1338",0,0,0,0,0
"vertex1339",0,0,0,0,0
"vertex1340",0,0,0,0,0
"vertex1341",0,0,0,0,0
"vertex1342",0,0,0,0,0
"vertex1343",0,0,0,0,0
"vertex1344",0,0,0,0,0
"vertex1345",0,0,0,0,0
"vertex1346",0,0,0,0,0
"vertex1347",0,0,0,0,0
"vertex1348",0,0,0,0,0
"vertex1349",0,0,0,0,0
"vertex1350",0,0,0,0,0
"vertex1351",0,0,0,0,0
"vertex1352",0,0,0,0,0
"vertex1353",0,0,0,0,0
"vertex1354",0,0,0,0,0
"vertex1355",0,0,0,0,0
"vertex1356",0,0,0,0,0
"vertex1357",0,0,0,0,0
"vertex1358",0,0,0,0,0
"vertex1359",0,0,0,0,0
"vertex1360",0,0,0,0,0
"vertex1361",0,0,0,0,0
"vertex1362",0,0,0,0,0
"vertex1363",0,0,0,0,0
"vertex1364",0,0,0,0,0
"vertex1365",0,0,0,0,0
"vertex1366",0,0,0,0,0
"vertex1367",0,0,0,0,0
"vertex1368",0,0,0,0,0
"vertex1369",0,0,0,0,0
"vertex1370",0,0,0,0,0
"vertex1371",0,0,0,0,0
"vertex1372",0,0,0,0,0
"vertex1373",0,0,0,0,0
"vertex1374",0,0,0,0,0
"vertex1375",0,0,0,0,0
"vertex1376",0,0,0,0,0
"vertex1377",0,0,0,0,0
"vertex1378",0,0,0,0,0
"vertex1379",0,0,0,0,0
"vertex1380",0,0,0,0,0
"vertex1381",0,0,0,0,0
"vertex1382",0,0,0,0,0
"vertex1383",0,0,0,0,0
"vertex1384",0,0,0,0,0
"vertex1385",0,0,0,0,0
"vertex1386",0,0,0,0,0
"vertex1387",0,0,0,0,0
"vertex1388",0,0,0,0,0
"vertex1389",0,0,0,0,0
"vertex1390",0,0,0,0,0
"vertex1391",0,0,0,0,0
"vertex1392",0,0,0,0,0
"vertex1393",0,0,0,0,0
"vertex1394",0,0,0,0,0
"vertex1395",0,0,0,0,0
"vertex1396",0,0,0,0,0
"vertex1397",0,0,0,0,0
"vertex1398",0,0,0,0,0
"vertex1399",0,0,0,0,0
"vertex1400",0,0,0,0,0
"vertex1401",0,0,0,0,0
"vertex1402",0,0,0,0,0
"vertex1403",0,0,0,0,0
"vertex1404",0,0,0,0,0
"vertex1405",0,0,0,0,0
"vertex1406",0,0,0,0,0
"vertex1407",0,0,0,0,0
"vertex1408",0,0,0,0,0
"vertex1409",0,0,0,0,0
"vertex1410",0,0,0,0,0
"vertex1411",0,0,0,0,0
"vertex1412",0,0,0,0,0
"vertex1413",0,0,0,0,0
"vertex1414",0,0,0,0,0
"vertex1415",0,0,0,0,0
"vertex1416",0,0,0,0,0
"vertex1417",0,0,0,0,0
"vertex1418",0,0,0,0,0
"vertex1419",0,0,0,0,0
"vertex1420",0,0,0,0,0
"vertex1421",0,0,0,0,0
"vertex1422",0,0,0,0,0
"vertex1423",0,0,0,0,0
"vertex1424",0,0,0,0,0
"vertex1425",0,0,0,0,0
"vertex1426",0,0,0,0,0
"vertex1427",0,0,0,0,0
"vertex1428",0,0,0,0,0
"vertex1429",0,0,0,0,0
"vertex1430",0,0,0,0,0
"vertex1431",0,0,0,0,0
"vertex1432",0,0,0,0,0
"vertex1433",0,0,0,0,0
"vertex1434",0,0,0,0,0
"vertex1435",0,0,0,0,0
"vertex1436",0,0,0,0,0
"vertex1437",0,0,0,0,0
"vertex1438",0,0,0,0,0
"vertex1439",0,0,0,0,0
"vertex1440",0,0,0,0,0
"vertex1441",0,0,0,0,0
"vertex1442",0,0,0,0,0
"vertex1443",0,0,0,0,0
"vertex1444",0,0,0,0,0
"vertex1445",0,0,0,0,0
"vertex1446",0,0,0,0,0
"vertex1447",0,0,0,0,0
"vertex1448",0,0,0,0,0
"vertex1449",0,0,0,0,0
"vertex1450",0,0,0,0,0
"vertex1451",0,0,0,0,0
"vertex1452",0,0,0,0,0
"vertex1453",0,0,0,0,0
"vertex1454",0,0,0,0,0
"vertex1455",0,0,0,0,0
"vertex1456",0,0,0,0,0
"vertex1457",0,0,0,0,0
"vertex1458",0,0,0,0,0
"vertex1459",0,0,0,0,0
"vertex1460",0,0,0,0,0
"vertex1461",0,0,0,0,0
"vertex1462",0,0,0,0,0
"vertex1463",0,0,0,0,0
"vertex1464",0,0,0,0,0
"vertex1465",0,0,0,0,0
"vertex1466",0,0,0,0,0
"vertex1467",0,0,0,0,0
"vertex1468",0,0,0,0,0
"vertex1469",0,0,0,0,0
"vertex1470",0,0,0,0,0
"vertex1471",0,0,0,0,0
"vertex1472",0,0,0,0,0
"vertex1473",0,0,0,0,0
"vertex1474",0,0,0,0,0
"vertex1475",0,0,0,0,0
"vertex1476",0,0,0,0,0
"vertex1477",0,0,0,0,0
"vertex1478",0,0,0,0,0
"vertex1479",0,0,0,0,0
"vertex1480",0,0,0,0,0
"vertex1481",0,0,0,0,0
"vertex1482",0,0,0,0,0
"vertex1483",0,0,0,0,0
"vertex1484",0,0,0,0,0
"vertex1485",0,0,0,0,0
"vertex1486",0,0,0,0,0
"vertex1487",0,0,0,0,0
"vertex1488",0,0,0,0,0
"vertex1489",0,0,0,0,0
"vertex1490",0,0,0,0,0
"vertex1491",0,0,0,0,0
"vertex1492",0,0,0,0,0
"vertex1493",0,0,0,0,0
"vertex1494",0,0,0,0,0
"vertex1495",0,0,0,0,0
"vertex1496",0,0,0,0,0
"vertex1497",0,0,0,0,0
"vertex1498",0,0,0,0,0
"vertex1499",0,0,0,0,0
"vertex1500",0,0,0,0,0
"vertex1501",0,0,0,0,0
"vertex1502",0,0,0,0,0
"vertex1503",0,0,0,0,0
"vertex1504",0,0,0,0,0
"vertex1505",0,0,0,0,0
"vertex1506",0,0,0,0,0
"vertex1507",0,0,0,0,0
"vertex1508",0,0,0,0,0
"vertex1509",0,0,0,0,0
"vertex1510",0,0,0,0,0
"vertex1511",0,0,0,0,0
"vertex1512",0,0,0,0,0
"vertex1513",0,0,0,0,0
"vertex1514",0,0,0,0,0
"vertex1515",0,0,0,0,0
"vertex1516",0,0,0,0,0
"vertex1517",0,0,0,0,0
"vertex1518",0,0,0,0,0
"vertex1519",0,0,0,0,0
"vertex1520",0,0,0,0,0
"vertex1521",0,0,0,0,0
"vertex1522",0,0,0,0,0
"vertex1523",0,0,0,0,0
"vertex1524",0,0,0,0,0
"vertex1525",0,0,0,0,0
"vertex1526",0,0,0,0,0
"vertex1527",0,0,0,0,0
"vertex1528",0,0,0,0,0
"vertex1529",0,0,0,0,0
"vertex1530",0,0,0,0,0
"vertex1531",0,0,0,0,0
"vertex1532",0,0,0,0,0
"vertex1533",0,0,0,0,0
"vertex1534",0,0,0,0,0
"vertex1535",0,0,0,0,0
"vertex1536",0,0,0,0,0
"vertex1537",0,0,0,0,0
"vertex1538",0,0,0,0,0
"vertex1539",0,0,0,0,0
"vertex1540",0,0,0,0,0
"vertex1541",0,0,0,0,0
"vertex1542",0,0,0,0,0
"vertex1543",0,0,0,0,0
"vertex1544",0,0,0,0,0
"vertex1545",0,0,0,0,0
"vertex1546",0,0,0,0,0
"vertex1547",0,0,0,0,0
"vertex1548",0,0,0,0,0
"vertex1549",0,0,0,0,0
"vertex1550",0,0,0,0,0
"vertex1551",0,0,0,0,0
"vertex1552",0,0,0,0,0
"vertex1553",0,0,0,0,0
"vertex1554",0,0,0,0,0
"vertex1555",0,0,0,0,0
"vertex1556",0,0,0,0,0
"vertex1557",0,0,0,0,0
"vertex1558",0,0,0,0,0
"vertex1559",0,0,0,0,0
"vertex1560",0,0,0,0,0
"vertex1561",0,0,0,0,0
"vertex1562",0,0,0,0,0
"vertex1563",0,0,0,0,0
"vertex1564",0,0,0,0,0
"vertex1565",0,0,0,0,0
"vertex1566",0,0,0,0,0
"vertex1567",0,0,0,0,0
"vertex1568",0,0,0,0,0
"vertex1569",0,0,0,0,0
"vertex1570",0,0,0,0,0
"vertex1571",0,0,0,0,0
"vertex1572",0,0,0,0,0
"vertex1573",0,0,0,0,0
"vertex1574",0,0,0,0,0
"vertex1575",0,0,0,0,0
"vertex1576",0,0,0,0,0
"vertex1577",0,0,0,0,0
"vertex1578",0,0,0,0,0
"vertex1579",0,0,0,0,0
"vertex1580",0,0,0,0,0
"vertex1581",0,0,0,0,0
"vertex1582",0,0,0,0,0
"vertex1583",0,0,0,0,0
"vertex1584",0,0,0,0,0
"vertex1585",0,0,0,0,0
"vertex1586",0,0,0,0,0
"vertex1587",0,0,0,0,0
"vertex1588",0,0,0,0,0
"vertex1589",0,0,0,0,0
"vertex1590",0,0,0,0,0
"vertex1591",0,0,0,0,0
"vertex1592",0,0,0,0,0
"vertex1593",0,0,0,0,0
"vertex1594",0,0,0,0,0
"vertex1595",0,0,0,0,0
"vertex1596",0,0,0,0,0
"vertex1597",0,0,0,0,0
"vertex1598",0,0,0,0,0
"vertex1599",0,0,0,0,0
"vertex1600",0,0,0,0,0
"vertex1601",0,0,0,0,0
"vertex1602",0,0,0,0,0
"vertex1603",0,0,0,0,0
"vertex1604",0,0,0,0,0
"vertex1605",0,0,0,0,0
"vertex1606",0,0,0,0,0
"vertex1607",0,0,0,0,0
"vertex1608",0,0,0,0,0
"vertex1609",0,0,0,0,0
"vertex1610",0,0,0,0,0
"vertex1611",0,0,0,0,0
"vertex1612",0,0,0,0,0
"vertex1613",0,0,0,0,0
"vertex1614",0,0,0,0,0
"vertex1615",0,0,0,0,0
"vertex1616",0,0,0,0,0
"vertex1617",0,0,0,0,0
"vertex1618",0,0,0,0,0
"vertex1619",0,0,0,0,0
"vertex1620",0,0,0,0,0
"vertex1621",0,0,0,0,0
"vertex1622",0,0,0,0,0
"vertex1623",0,0,0,0,0
"vertex1624",0,0,0,0,0
"vertex1625",0,0,0,0,0
"vertex1626",0,0,0,0,0
"vertex1627",0,0,0,0,0
"vertex1628",0,0,0,0,0
"vertex1629",0,0,0,0,0
"vertex1630",0,0,0,0,0
"vertex1631",0,0,0,0,0
"vertex1632",0,0,0,0,0
"vertex1633",0,0,0,0,0
"vertex1634",0,0,0,0,0
"vertex1635",0,0,0,0,0
"vertex1636",0,0,0,0,0
"vertex1637",0,0,0,0,0
"vertex1638",0,0,0,0,0
"vertex1639",0,0,0,0,0
"vertex1640",0,0,0,0,0
"vertex1641",0,0,0,0,0
"vertex1642",0,0,0,0,0
"vertex1643",0,0,0,0,0
"vertex1644",0,0,0,-0.163977594425149,-0.163977594425149
"vertex1645",0,0,0,0,0
"vertex1646",0,0,0,0,0
"vertex1647",0,0,0,0,0
"vertex1648",0,0,0,0,0
"vertex1649",0,0,0,0,0
"vertex1650",0,0,0,0,0
"vertex1651",0,0,0,0,0
"vertex1652",0,0,0,0,0
"vertex1653",0,0,0,0,0
"vertex1654",0,0,0,0,0
"vertex1655",0,0,0,0,0
"vertex1656",0,0,0,0,0
"vertex1657",0,0,0,0,0
"vertex1658",0,0,0,0,0
"vertex1659",0,0,0,0,0
"vertex1660",0,0,0,0,0
"vertex1661",0,0,0,0,0
"vertex1662",0,0,0,0,0
"vertex1663",0,0,0,0,0
"vertex1664",0,0,0,0,0
"vertex1665",0,0,0,0,0
"vertex1666",0,0,0,0,0
"vertex1667",0,0,0,0,0
"vertex1668",0,0,0,0,0
"vertex1669",0,0,0,0,0
"vertex1670",0,0,0,0,0
"vertex1671",0,0,0,0,0
"vertex1672",0,0,0,0,0
"vertex1673",0,0,0,0,0
"vertex1674",0,0,0,0,0
"vertex1675",0,0,0,0,0
"vertex1676",0,0,0,0,0
"vertex1677",0,0,0,0,0
"vertex1678",0,0,0,0,0
"vertex1679",0,0,0,0,0
"vertex1680",0,0,0,0,0
"vertex1681",0,0,0,0,0
"vertex1682",0,0,0,0,0
"vertex1683",0,0,0,0,0
